"Local Authority","School Type","Year Group","Year","Walk","Cycle","Scooter / Skate","Park & Stride","Driven","Bus","Taxi","Other"
"Edinburgh City","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S1-S3",2014,0,0,0,0,NA,NA,9,26
"Edinburgh City","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","SEN","S4-S6",2014,0,0,0,0,0,32,36,8
"Edinburgh City","Independent","P1-P4",2008,119.925,20.254,NA,58.097,288.886,37.843,NA,NA
"Edinburgh City","Independent","P1-P4",2009,52.887,4.913,10.115,32.079,154.904,30.923,NA,NA
"Edinburgh City","Independent","P1-P4",2010,6.981,4.992,0,NA,18.993,6.006,0,NA
"Edinburgh City","Independent","P1-P4",2011,NA,NA,NA,0,8,NA,NA,0
"Edinburgh City","Independent","P1-P4",2012,102,17,39,65,287,20,NA,NA
"Edinburgh City","Independent","P1-P4",2013,86,27,49,77,362,53,NA,NA
"Edinburgh City","Independent","P1-P4",2014,106,54,64,116,608,71,NA,NA
"Edinburgh City","Independent","P5-P7",2008,38.038,12.012,6.93,6.93,44.968,34.958,NA,NA
"Edinburgh City","Independent","P5-P7",2009,18.954,3.078,NA,28.026,58.968,42.93,NA,5.994
"Edinburgh City","Independent","P5-P7",2010,14.994,9.996,NA,NA,12.005,7.007,0,0
"Edinburgh City","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","Independent","P5-P7",2012,123,7,17,68,290,97,NA,NA
"Edinburgh City","Independent","P5-P7",2013,54,16,NA,43,119,94,NA,12
"Edinburgh City","Independent","P5-P7",2014,217,17,21,178,562,159,0,25
"Edinburgh City","Independent","S1-S3",2008,149.176,10.288,NA,75.231,207.046,180.683,NA,19.29
"Edinburgh City","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","Independent","S1-S3",2010,6.981,NA,0,NA,18.993,6.006,NA,NA
"Edinburgh City","Independent","S1-S3",2011,8,NA,0,0,NA,NA,NA,NA
"Edinburgh City","Independent","S1-S3",2012,166,NA,NA,47,260,144,NA,8
"Edinburgh City","Independent","S1-S3",2013,64,10,NA,25,113,136,NA,25
"Edinburgh City","Independent","S1-S3",2014,16,9,NA,NA,7,15,0,0
"Edinburgh City","Independent","S4-S6",2008,89.044,7.092,NA,22.852,117.806,130.808,NA,24.034
"Edinburgh City","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Edinburgh City","Independent","S4-S6",2010,12.978,9.009,0,5.985,18.018,17.01,0,0
"Edinburgh City","Independent","S4-S6",2011,22,NA,0,NA,10,11,0,13
"Edinburgh City","Independent","S4-S6",2012,115,NA,0,12,103,82,NA,6
"Edinburgh City","Independent","S4-S6",2013,51,6,NA,9,81,80,NA,16
"Edinburgh City","Independent","S4-S6",2014,107,9,NA,49,121,87,NA,29
"Falkirk","Primary","P1-P4",2008,2220.549,86.279,45.41,254.296,1571.186,281.542,77.197,0
"Falkirk","Primary","P1-P4",2009,1769.56,94.952,60.424,315.068,1722.084,271.908,82.004,0
"Falkirk","Primary","P1-P4",2010,2216.633,118.289,66.859,509.157,1774.335,349.724,108.003,0
"Falkirk","Primary","P1-P4",2011,2218,128,107,522,1453,241,NA,NA
"Falkirk","Primary","P1-P4",2012,1558,134,107,246,1193,224,56,0
"Falkirk","Primary","P1-P4",2013,1972,146,212,478,1492,277,NA,NA
"Falkirk","Primary","P1-P4",2014,1601,167,182,327,1159,188,84,0
"Falkirk","Primary","P5-P7",2008,1790.5,168.307,25.067,325.871,974.032,236.346,57.296,0
"Falkirk","Primary","P5-P7",2009,1461.429,85.428,NA,271.539,906.147,256.284,54.918,NA
"Falkirk","Primary","P5-P7",2010,1755.535,157.595,18.325,348.175,1037.195,282.205,69.635,0
"Falkirk","Primary","P5-P7",2011,1776,154,48,354,727,210,54,0
"Falkirk","Primary","P5-P7",2012,1174,103,79,179,681,133,46,0
"Falkirk","Primary","P5-P7",2013,1458,157,177,331,822,179,50,0
"Falkirk","Primary","P5-P7",2014,1193,164,144,235,597,114,NA,NA
"Falkirk","Secondary ","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S1-S3",2010,1158.43,20.748,0,134.862,1009.736,1078.896,58.786,0
"Falkirk","Secondary ","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S1-S3",2012,1650,36,NA,156,652,1004,53,NA
"Falkirk","Secondary ","S1-S3",2013,1092,7,NA,98,442,704,37,NA
"Falkirk","Secondary ","S1-S3",2014,466,8,0,51,225,578,17,0
"Falkirk","Secondary ","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S4-S6",2010,131.026,NA,0,9.932,97.028,135.992,NA,0
"Falkirk","Secondary ","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Secondary ","S4-S6",2012,1332,8,11,121,471,701,42,0
"Falkirk","Secondary ","S4-S6",2013,729,8,NA,36,443,543,30,NA
"Falkirk","Secondary ","S4-S6",2014,345,6,NA,39,197,473,24,NA
"Falkirk","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P1-P4",2012,NA,0,0,0,0,0,NA,0
"Falkirk","SEN","P1-P4",2013,0,0,0,0,0,126,35,0
"Falkirk","SEN","P1-P4",2014,0,0,0,0,0,0,6,0
"Falkirk","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P5-P7",2012,0,0,0,0,NA,0,NA,0
"Falkirk","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","P5-P7",2014,NA,0,0,0,0,0,NA,0
"Falkirk","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S1-S3",2014,NA,0,0,0,0,0,NA,0
"Falkirk","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","SEN","S4-S6",2014,0,0,0,0,0,0,NA,NA
"Falkirk","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Falkirk","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Primary","P1-P4",2008,6738.768,341.536,210.176,972.064,3835.712,827.568,183.904,26.272
"Fife","Primary","P1-P4",2009,5733.288,150.876,75.438,1232.154,4387.977,766.953,201.168,12.573
"Fife","Primary","P1-P4",2010,6746.8,280.56,160.32,1336,3820.96,801.6,200.4,13.36
"Fife","Primary","P1-P4",2011,6311,304,231,1588,3583,748,210,13
"Fife","Primary","P1-P4",2012,7390,497,595,1745,3786,902,195,13
"Fife","Primary","P1-P4",2013,7223,726,912,1789,3874,866,221,11
"Fife","Primary","P1-P4",2014,7425,636,851,1820,4044,855,219,24
"Fife","Primary","P5-P7",2008,5685.68,477.191,60.918,802.087,2182.895,802.087,131.989,10.153
"Fife","Primary","P5-P7",2009,4662.504,138.765,18.502,1184.128,2322.001,767.833,157.267,9.251
"Fife","Primary","P5-P7",2010,5340.048,319.242,58.044,1083.488,1983.17,725.55,154.784,9.674
"Fife","Primary","P5-P7",2011,4947,279,100,1140,1957,663,151,9
"Fife","Primary","P5-P7",2012,5593,469,389,1252,1891,703,162,15
"Fife","Primary","P5-P7",2013,5569,548,590,1318,1750,715,169,7
"Fife","Primary","P5-P7",2014,5589,531,511,1357,1912,670,182,18
"Fife","Secondary ","S1-S3",2008,2438.194,87.362,NA,79.42,698.896,4566.65,55.594,NA
"Fife","Secondary ","S1-S3",2009,1965.616,45.712,NA,148.564,639.968,2828.43,68.568,NA
"Fife","Secondary ","S1-S3",2010,2855.868,60.396,0,207.072,862.8,4555.584,77.652,8.628
"Fife","Secondary ","S1-S3",2011,2820,40,5,119,811,3788,62,7
"Fife","Secondary ","S1-S3",2012,3285,45,10,259,789,4624,101,17
"Fife","Secondary ","S1-S3",2013,3336,46,23,246,760,4554,108,12
"Fife","Secondary ","S1-S3",2014,3440,61,10,265,807,4743,125,27
"Fife","Secondary ","S4-S6",2008,1534.611,42.237,9.386,51.623,567.853,2426.281,42.237,23.465
"Fife","Secondary ","S4-S6",2009,1298.892,31.584,11.844,55.272,525.084,1958.208,55.272,15.792
"Fife","Secondary ","S4-S6",2010,1954.225,42.091,12.026,150.325,751.625,3030.552,48.104,24.052
"Fife","Secondary ","S4-S6",2011,1753,31,6,76,736,2548,58,24
"Fife","Secondary ","S4-S6",2012,2291,40,24,141,853,3436,49,85
"Fife","Secondary ","S4-S6",2013,2404,57,18,138,808,3710,52,28
"Fife","Secondary ","S4-S6",2014,2433,36,19,204,872,3613,76,38
"Fife","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Fife","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Primary","P1-P4",2008,8581.874,224.265,119.608,523.285,4395.594,807.354,269.118,44.853
"Glasgow City","Primary","P1-P4",2009,6376.02,227.715,107.865,755.055,3631.455,659.175,167.79,59.925
"Glasgow City","Primary","P1-P4",2010,6098.115,284.184,130.251,663.096,3682.551,710.46,224.979,47.364
"Glasgow City","Primary","P1-P4",2011,2460,80,56,205,1352,170,63,40
"Glasgow City","Primary","P1-P4",2012,4970,274,176,536,3303,477,177,21
"Glasgow City","Primary","P1-P4",2013,4215,252,235,376,2594,364,128,65
"Glasgow City","Primary","P1-P4",2014,2500,176,161,155,1778,269,77,20
"Glasgow City","Primary","P5-P7",2008,6503.364,198.072,22.008,539.196,2938.068,627.228,154.056,22.008
"Glasgow City","Primary","P5-P7",2009,4774.56,161.994,17.052,750.288,2259.39,426.3,102.312,34.104
"Glasgow City","Primary","P5-P7",2010,4897.875,229.45,52.95,626.575,2365.1,547.15,88.25,35.3
"Glasgow City","Primary","P5-P7",2011,1806,66,NA,154,707,157,34,NA
"Glasgow City","Primary","P5-P7",2012,3390,133,59,388,1721,295,70,36
"Glasgow City","Primary","P5-P7",2013,3070,208,88,356,1498,299,60,64
"Glasgow City","Primary","P5-P7",2014,1591,93,57,153,878,190,22,12
"Glasgow City","Secondary ","S1-S3",2008,1591.92,NA,NA,147.936,524.208,749.328,38.592,141.504
"Glasgow City","Secondary ","S1-S3",2009,2765.76,40.334,23.048,328.434,1002.588,1273.402,46.096,282.338
"Glasgow City","Secondary ","S1-S3",2010,1814.67,7.332,NA,142.974,766.194,835.848,NA,87.984
"Glasgow City","Secondary ","S1-S3",2011,138,NA,0,NA,6,38,25,NA
"Glasgow City","Secondary ","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Secondary ","S1-S3",2013,177,NA,NA,11,35,25,8,23
"Glasgow City","Secondary ","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Secondary ","S4-S6",2008,1179.88,NA,NA,63.532,378.923,499.18,18.152,115.719
"Glasgow City","Secondary ","S4-S6",2009,1455.524,6.356,0,127.12,721.406,699.16,22.246,149.366
"Glasgow City","Secondary ","S4-S6",2010,846.144,NA,NA,43.392,383.296,477.312,9.04,43.392
"Glasgow City","Secondary ","S4-S6",2011,112,0,NA,10,8,31,23,NA
"Glasgow City","Secondary ","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Secondary ","S4-S6",2013,136,NA,0,0,20,15,NA,7
"Glasgow City","Secondary ","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2012,0,0,0,0,NA,0,21,NA
"Glasgow City","SEN","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","SEN","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2010,21.12,9.92,NA,10.88,260.16,8.96,NA,NA
"Glasgow City","Independent","P1-P4",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P1-P4",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","P5-P7",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S1-S3",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Glasgow City","Independent","S4-S6",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P1-P4",2008,2692.494,449.82,77.112,552.636,1792.854,694.008,128.52,38.556
"Highland","Primary","P1-P4",2009,1326.228,289.71,NA,270.396,962.481,238.206,70.818,NA
"Highland","Primary","P1-P4",2010,809.302,128.17,NA,164.79,576.765,95.212,27.465,NA
"Highland","Primary","P1-P4",2011,1811,419,88,284,1402,343,85,9
"Highland","Primary","P1-P4",2012,1527,224,54,260,1187,314,72,6
"Highland","Primary","P1-P4",2013,1503,334,131,268,1265,402,75,7
"Highland","Primary","P1-P4",2014,1322,262,NA,184,1061,293,98,NA
"Highland","Primary","P5-P7",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P5-P7",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P5-P7",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P5-P7",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P5-P7",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Highland","Primary","P5-P7",2013,1184,386,67,188,569,307,60,0
"Highland","Primary","P5-P7",2014,957,338,NA,148,435,187,63,NA
"Highland","Secondary ","S1-S3",2008,509.251,81.35,4.881,53.691,268.455,686.594,13.016,9.762
"Highland","Secondary ","S1-S3",2009,415.233,22.477,NA,46.137,132.496,556.01,9.464,NA
"Highland","Secondary ","S1-S3",2010,929.01,104.715,NA,53.7,324.885,1235.1,32.22,NA
"Highland","Secondary ","S1-S3",2011,1071,232,NA,68,511,1353,28,NA
"Highland","Secondary ","S1-S3",2012,553,123,0,63,229,710,22,6
"Highland","Secondary ","S1-S3",2013,1133,176,NA,71,371,1187,15,NA
"Highland","Secondary ","S1-S3",2014,945,150,0,82,389,1014,21,4
"Highland","Secondary ","S4-S6",2008,363.562,46.546,NA,22.644,241.536,562.326,15.096,NA
"Highland","Secondary ","S4-S6",2009,250.328,15.834,NA,8.294,98.774,371.722,NA,NA
"Highland","Secondary ","S4-S6",2010,634.698,57.18,7.624,45.744,335.456,796.708,15.248,13.342
"Highland","Secondary ","S4-S6",2011,757,101,5,64,482,997,26,11
"Highland","Secondary ","S4-S6",2012,434,47,NA,25,279,540,15,NA
"Highland","Secondary ","S4-S6",2013,845,81,NA,48,453,866,22,NA
"Highland","Secondary ","S4-S6",2014,625,67,6,57,408,750,21,11
